speaker	display_id	display_name	display_source_survey	display_source_item	intended_raw_keys	matched_raw_id	matched_raw_label	matched_source_survey	matched_source_item	first_matched_start	first_matched_end	first_matched_text	first_matched_audition_prefix	intended_interval_count
Fail01	338	hot (fire)	JBIL	156	366	338	sand	JBIL	120	1911.544	1912.1770000000001	sand	120	1
Fail01	339	cold	JBIL	157	367;368;540	339	dust	JBIL	121	1932.871	1933.557	dust	121	2
Fail01	340	long (thing)	JBIL	158	369	340	water	JBIL	122	1935.885	1936.629	water	122	1
Fail01	341	short (length)	JBIL	159	370	341	river	JBIL	127	2007.944	2008.8039999999999	river	127	1
Fail01	342	wide	JBIL	160	371	342	lake	JBIL	128	2020.62	2021.7769999999998	lake	128	1
Fail01	343	narrow	JBIL	161	372	343	sea	JBIL	129	2032.952	2033.771	sea	129	1
Fail01	344	thick	JBIL	162	373	344	fire	JBIL	130	2043.666	2044.433	fire	130	1
Fail01	345	thin	JBIL	163	374	345	smoke	JBIL	131	2052.075	2052.912	smoke	131	1
Fail01	346	full	JBIL	165	375	346	year	JBIL	133	2087.302	2088.11	year	133	1
Fail01	347	dry	JBIL	167	377	347	summer	JBIL	134	2095.0	2096.135	summer	134	1
Fail01	348	round	JBIL	171	378	348	winter	JBIL	135	2111.562	2112.393	winter	135	1
Fail01	349	hard	JBIL	172	379	349	house	JBIL	136	2122.407	2123.279	house	136	1
Fail01	350	sharp	JBIL	173	380	350	meat	JBIL	137	2128.382	2129.23	meat	137	1
Fail01	351	smooth	JBIL	174	381	351	rice	JBIL	138	2146.713	2147.3990000000003	rice	138	1
Fail01	352	straight	JBIL	175	382;383;541	352	salt (eating)	JBIL	139	2158.942	2159.674	salt (eating)	139	2
Fail01	353	true	JBIL	176	384	353	fat (n.)	JBIL	140	2165.928	2166.7239999999997	fat (n.)	140	1
Fail01	354	green	JBIL	177	385	354	egg (e.g., chicken)	JBIL	141	2255.857	2256.787	egg (e.g., chicken)	141	1
Fail01	355	go_PRES_3sg	JBIL	182	387	355	milk	JBIL	142	2269.7	2270.403	milk	142	1
Fail01	356	go_PAST_3sg	JBIL	183	388	356	honey	JBIL	143	2284.94	2285.79	honey	143	1
Fail01	357	come_PRES_3sg	JBIL	184	389	357	walnut	JBIL	144	2311.257	2312.44	walnut	144	1
Fail01	358	come_PAST_3sg	JBIL	185	390	358	fruit	JBIL	145	2323.701	2324.597	fruit	145	1
Fail01	363	sit_PRES_3sg	JBIL	190	395	363	rotten	JBIL	152	2481.302	2482.469	rotten	152	1
Fail01	364	sit_PAST_3sg	JBIL	191	396	364	old (thing)	JBIL	153	2493.368	2494.087	old (thing)	153	1
Fail01	365	lie down_PRES_3sg	JBIL	192	397	365	new	JBIL	154	2507.872	2508.6679999999997	new	154	1
Fail01	366	lie down_PAST_3sg	JBIL	193	398	366	hot (fire)	JBIL	156	2534.696	2535.5	hot (fire)	156	1
Fail01	369	walk_PRES_3sg	JBIL	196	401	369	long (thing)	JBIL	158	2830.286	2831.074	long (thing)	158	1
Fail01	370	walk_PAST_3sg	JBIL	197	402	370	short (length)	JBIL	159	2838.282	2838.9990000000003	short (length)	159	1
Fail01	371	run_PRES_3sg	JBIL	198	403	371	wide	JBIL	160	2847.0	2847.701	wide	160	1
Fail01	372	run_PAST_3sg	JBIL	199	404	372	narrow	JBIL	161	2858.0	2859.0	narrow	161	1
Fail01	373	swim_PRES_3sg	JBIL	200	405	373	thick	JBIL	162	2870.4	2871.482	thick	162	1
Fail01	374	swim_PAST_3sg	JBIL	201	406	374	thin	JBIL	163	2894.76	2895.896	thin	163	1
Fail01	375	fly_PRES_3sg	JBIL	202	407	375	full	JBIL	165	2921.878	2922.5730000000003	full	165	1
Fail01	377	see_PRES_3sg	JBIL	204	409	377	dry	JBIL	167	2940.555	2941.366	dry	167	1
Fail01	378	see_PAST_3sg	JBIL	205	410	378	round	JBIL	171	3000.561	3001.349	round	171	1
Fail01	379	hear_PRES_3sg	JBIL	206	411	379	hard	JBIL	172	3017.486	3018.158	hard	172	1
Fail01	380	hear_PAST_3sg	JBIL	207	412	380	sharp	JBIL	173	3069.121	3069.925	sharp	173	1
Fail01	381	smell_PRES_3sg	JBIL	208	413	381	smooth	JBIL	174	3076.071	3076.999	smooth	174	1
Fail01	384	do_PAST_3sg	JBIL	211	416	384	true	JBIL	176	3107.467	3108.5260000000003	true	176	1
Fail01	385	live_PRES_3sg	JBIL	212	417	385	green	JBIL	177	3151.247	3152.174	green	177	1
Fail01	387	die_PRES_3sg	JBIL	214	419	387	go_PRES_3sg	JBIL	182	3306.391	3307.063	go_PRES_3sg	182	1
Fail01	388	die_PAST_3sg	JBIL	215	420	388	go_PAST_3sg	JBIL	183	3314.104	3315.109	go_PAST_3sg	183	1
Fail01	389	sleep_PRES_3sg	JBIL	216	421;422;542	389	come_PRES_3sg	JBIL	184	3326.729	3327.509	come_PRES_3sg	184	2
Fail01	390	sleep_PAST_3sg	JBIL	217	423	390	come_PAST_3sg	JBIL	185	3332.351	3333.3940000000002	come_PAST_3sg	185	1
Fail01	391	breathe_PRES_3sg	JBIL	218	424	391	turn (tr.) _PRES_3sg	JBIL	186	3344.333	3345.5080000000003	turn (tr.) _PRES_3sg	186	1
Fail01	392	breathe_PAST_3sg	JBIL	219	425	392	turn (tr.)_PAST_3sg	JBIL	187	3362.87	3363.705	turn (tr.)_PAST_3sg	187	1
Fail01	393	blow_PRES_3sg	JBIL	220	426	393	stand_PRES_3sg	JBIL	188	3371.507	3372.5660000000003	stand_PRES_3sg	188	1
Fail01	394	blow_PAST_3sg	JBIL	221	427	394	stand_PAST_3sg	JBIL	189	3400.735	3401.6780000000003	stand_PAST_3sg	189	1
Fail01	395	swell_PRES_3sg	JBIL	222	428	395	sit_PRES_3sg	JBIL	190	3416.902	3417.9990000000003	sit_PRES_3sg	190	1
Fail01	396	swell_PAST_3sg	JBIL	223	429	396	sit_PAST_3sg	JBIL	191	3429.904	3430.886	sit_PAST_3sg	191	1
Fail01	397	spit_PRES_3sg	JBIL	224	430	397	lie down_PRES_3sg	JBIL	192	3441.694	3442.999	lie down_PRES_3sg	192	1
Fail01	398	spit_PAST_3sg	JBIL	225	431	398	lie down_PAST_3sg	JBIL	193	3455.471	3456.599	lie down_PAST_3sg	193	1
Fail01	399	vomit_PRES_3sg	JBIL	226	432	399	fall_PRES_3sg	JBIL	194	3464.247	3465.267	fall_PRES_3sg	194	1
Fail01	400	vomit_PAST_3sg	JBIL	227	433	400	fall_PAST_3sg	JBIL	195	3476.586	3477.4519999999998	fall_PAST_3sg	195	1
Fail01	401	bite_PRES_3sg	JBIL	228	434	401	walk_PRES_3sg	JBIL	196	3492.626	3493.492	walk_PRES_3sg	196	1
Fail01	402	bite_PAST_3sg	JBIL	229	435	402	walk_PAST_3sg	JBIL	197	3514.189	3515.201	walk_PAST_3sg	197	1
Fail01	403	eat_PRES_3sg	JBIL	230	436	403	run_PRES_3sg	JBIL	198	3525.11	3525.9990000000003	run_PRES_3sg	198	1
Fail01	404	eat_PAST_3sg	JBIL	231	437	404	run_PAST_3sg	JBIL	199	3544.373	3545.339	run_PAST_3sg	199	1
Fail01	405	drink_PRES_3sg	JBIL	232	438	405	swim_PRES_3sg	JBIL	200	3560.809	3561.907	swim_PRES_3sg	200	1
Fail01	406	drink_PAST_3sg	JBIL	233	439	406	swim_PAST_3sg	JBIL	201	3582.228	3583.38	swim_PAST_3sg	201	1
Fail01	407	fear_PRES_3sg	JBIL	234	440	407	fly_PRES_3sg	JBIL	202	3603.807	3604.734	fly_PRES_3sg	202	1
Fail01	408	fear_PAST_3sg	JBIL	235	441;442;543	408	fly_PAST_3sg	JBIL	203	3624.0	3624.928	fly_PAST_3sg	203	2
Fail01	409	know_PRES_3sg	JBIL	236	443	409	see_PRES_3sg	JBIL	204	3634.614	3635.518	see_PRES_3sg	204	1
Fail01	410	know_PAST_3sg	JBIL	237	444	410	see_PAST_3sg	JBIL	205	3652.0	3653.0	see_PAST_3sg	205	1
Fail01	411	think_PRES_3sg	JBIL	238	445	411	hear_PRES_3sg	JBIL	206	3661.0	3662.186	hear_PRES_3sg	206	1
Fail01	412	think_PAST_3sg	JBIL	239	446	412	hear_PAST_3sg	JBIL	207	3674.0	3675.168	hear_PAST_3sg	207	1
Fail01	413	count_PRES_3sg	JBIL	240	447	413	smell_PRES_3sg	JBIL	208	3700.174	3701.449	smell_PRES_3sg	208	1
Fail01	414	count_PAST_3sg	JBIL	241	448	414	smell _PAST_3sg	JBIL	209	3722.077	3723.3140000000003	smell _PAST_3sg	209	1
Fail01	415	laugh_PRES_3sg	JBIL	242	449	415	do_PRES_3sg	JBIL	210	3741.176	3741.999	do_PRES_3sg	210	1
Fail01	416	laugh_PAST_3sg	JBIL	243	450	416	do_PAST_3sg	JBIL	211	3742.471	3743.321	do_PAST_3sg	211	1
Fail01	417	cry_PRES_3sg	JBIL	244	451	417	live_PRES_3sg	JBIL	212	3768.417	3769.298	live_PRES_3sg	212	1
Fail01	418	cry_PAST_3sg	JBIL	245	452	418	live_PAST_3sg	JBIL	213	3786.881	3787.654	live_PAST_3sg	213	1
Fail01	419	say_PRES_3sg	JBIL	246	453	419	die_PRES_3sg	JBIL	214	3792.088	3792.9990000000003	die_PRES_3sg	214	1
Fail01	420	say_PAST_3sg	JBIL	247	454	420	die_PAST_3sg	JBIL	215	3807.248	3808.106	die_PAST_3sg	215	1
Fail01	423	play_PRES_3sg	JBIL	250	457	423	sleep_PAST_3sg	JBIL	217	3844.64	3845.652	sleep_PAST_3sg	217	1
Fail01	424	play_PAST_3sg	JBIL	251	458	424	breathe_PRES_3sg	JBIL	218	3881.541	3882.724	breathe_PRES_3sg	218	1
Fail01	425	give_PRES_3sg	JBIL	252	459	425	breathe_PAST_3sg	JBIL	219	3893.508	3894.745	breathe_PAST_3sg	219	1
Fail01	426	give_PAST_3sg	JBIL	253	460	426	blow_PRES_3sg	JBIL	220	3903.876	3904.811	blow_PRES_3sg	220	1
Fail01	427	fight_PRES_3sg	JBIL	254	461	427	blow_PAST_3sg	JBIL	221	3917.869	3918.889	blow_PAST_3sg	221	1
Fail01	428	fight_PAST_3sg	JBIL	255	462	428	swell_PRES_3sg	JBIL	222	3951.73	3952.681	swell_PRES_3sg	222	1
Fail01	429	kill_PRES_3sg	JBIL	256	463	429	swell_PAST_3sg	JBIL	223	3966.842	3967.824	swell_PAST_3sg	223	1
Fail01	430	kill_PAST_3sg	JBIL	257	464	430	spit_PRES_3sg	JBIL	224	3984.899	3985.819	spit_PRES_3sg	224	1
Fail01	431	take_PRES_3sg	JBIL	258	465	431	spit_PAST_3sg	JBIL	225	3986.117	3986.9990000000003	spit_PAST_3sg	225	1
Fail01	432	take_PAST_3sg	JBIL	259	466	432	vomit_PRES_3sg	JBIL	226	4001.622	4002.681	vomit_PRES_3sg	226	1
Fail01	433	push_PRES_3sg	JBIL	260	467	433	vomit_PAST_3sg	JBIL	227	4002.832	4003.612	vomit_PAST_3sg	227	1
Fail01	434	push_PAST_3sg	JBIL	261	468	434	bite_PRES_3sg	JBIL	228	4027.443	4028.695	bite_PRES_3sg	228	1
Fail01	435	pull_PRES_3sg	JBIL	262	469	435	bite_PAST_3sg	JBIL	229	4028.785	4029.8669999999997	bite_PAST_3sg	229	1
Fail01	436	pull_PAST_3sg	JBIL	263	470	436	eat_PRES_3sg	JBIL	230	4050.116	4051.067	eat_PRES_3sg	230	1
Fail01	437	close_PRES_3sg	JBIL	264	471	437	eat_PAST_3sg	JBIL	231	4061.569	4062.427	eat_PAST_3sg	231	1
Fail01	438	close_PAST_3sg	JBIL	265	472	438	drink_PRES_3sg	JBIL	232	4062.725	4063.513	drink_PRES_3sg	232	1
Fail01	439	tie_PRES_3sg	JBIL	266	473	439	drink_PAST_3sg	JBIL	233	4063.645	4064.286	drink_PAST_3sg	233	1
Fail01	440	tie_PAST_3sg	JBIL	267	474	440	fear_PRES_3sg	JBIL	234	4092.634	4093.654	fear_PRES_3sg	234	1
Fail01	443	hit_PRES_3sg	JBIL	270	477	443	know_PRES_3sg	JBIL	236	4131.409	4132.414	know_PRES_3sg	236	1
Fail01	444	hit_PAST_3sg	JBIL	271	478	444	know_PAST_3sg	JBIL	237	4147.074	4148.249	know_PAST_3sg	237	1
Fail01	445	cut_PRES_3sg	JBIL	272	479	445	think_PRES_3sg	JBIL	238	4181.715	4182.897	think_PRES_3sg	238	1
Fail01	446	cut_PAST_3sg	JBIL	273	480	446	think_PAST_3sg	JBIL	239	4196.366	4197.291	think_PAST_3sg	239	1
Fail01	447	wash_PRES_3sg	JBIL	276	481	447	count_PRES_3sg	JBIL	240	4207.244	4208.344	count_PRES_3sg	240	1
Fail01	448	wash_PAST_3sg	JBIL	277	482	448	count_PAST_3sg	JBIL	241	4220.0	4221.0	count_PAST_3sg	241	1
Fail01	449	sew_PRES_3sg	JBIL	278	483	449	laugh_PRES_3sg	JBIL	242	4239.88	4240.908	laugh_PRES_3sg	242	1
Fail01	450	sew_PAST_3sg	JBIL	279	484	450	laugh_PAST_3sg	JBIL	243	4256.137	4257.093	laugh_PAST_3sg	243	1
Fail01	451	burn (intr.)_PRES_3sg	JBIL	280	485	451	cry_PRES_3sg	JBIL	244	4264.207	4265.153	cry_PRES_3sg	244	1
Fail01	452	burn (intr.)_PAST_3sg	JBIL	281	486	452	cry_PAST_3sg	JBIL	245	4278.0	4279.158	cry_PAST_3sg	245	1
Fail01	453	freeze_PRES_3sg	JBIL	282	487	453	say_PRES_3sg	JBIL	246	4298.347	4299.353999999999	say_PRES_3sg	246	1
Fail01	454	freeze_PAST_3sg	JBIL	283	488	454	say_PAST_3sg	JBIL	247	4314.501	4315.447	say_PAST_3sg	247	1
Fail01	455	throw_PRES_3sg	JBIL	284	489	455	sing_PRES_3sg	JBIL	248	4327.286	4328.859	sing_PRES_3sg	248	1
Fail01	456	throw_PAST_3sg	JBIL	285	490;491;546	456	sing_PAST_3sg	JBIL	249	4350.244	4351.5289999999995	sing_PAST_3sg	249	2
Fail01	457	hunt_PRES_3sg	JBIL	286	492	457	play_PRES_3sg	JBIL	250	4367.224	4368.694	play_PRES_3sg	250	1
Fail01	458	hunt_PAST_3sg	JBIL	287	493	458	play_PAST_3sg	JBIL	251	4368.781	4370.107	play_PAST_3sg	251	1
Fail01	459	pour_PRES_3sg	JBIL	288	494	459	give_PRES_3sg	JBIL	252	4393.0	4393.918	give_PRES_3sg	252	1
Fail01	460	pour_PAST_3sg	JBIL	289	495	460	give_PAST_3sg	JBIL	253	4412.336	4413.127	give_PAST_3sg	253	1
Fail01	461	grind_PRES_3sg	JBIL	290	496	461	fight_PRES_3sg	JBIL	254	4421.128	4422.495	fight_PRES_3sg	254	1
Fail01	462	grind_PAST_3sg	JBIL	291	497	462	fight_PAST_3sg	JBIL	255	4422.784	4424.089	fight_PAST_3sg	255	1
Fail01	463	dig_PRES_3sg	JBIL	292	498	463	kill_PRES_3sg	JBIL	256	4448.371	4449.4400000000005	kill_PRES_3sg	256	1
Fail01	464	dig_PAST_3sg	JBIL	293	499	464	kill_PAST_3sg	JBIL	257	4486.161	4487.22	kill_PAST_3sg	257	1
Fail01	465	hide_PRES_3sg	JBIL	294	500	465	take_PRES_3sg	JBIL	258	4498.616	4499.479	take_PRES_3sg	258	1
Fail01	466	hide_PAST_3sg	JBIL	295	501	466	take_PAST_3sg	JBIL	259	4499.891	4500.785	take_PAST_3sg	259	1
Fail01	467	sweep_PRES_3sg	JBIL	296	502	467	push_PRES_3sg	JBIL	260	4520.718	4521.8589999999995	push_PRES_3sg	260	1
Fail01	468	sweep_PAST_3sg	JBIL	297	503	468	push_PAST_3sg	JBIL	261	4533.457	4534.454000000001	push_PAST_3sg	261	1
Fail01	469	this	JBIL	298	504;505;547	469	pull_PRES_3sg	JBIL	262	4552.152	4553.591	pull_PRES_3sg	262	2
Fail01	470	that	JBIL	299	506	470	pull_PAST_3sg	JBIL	263	4567.926	4569.098	pull_PAST_3sg	263	1
Fail01	471	near	JBIL	301	507	471	close_PRES_3sg	JBIL	264	4580.455	4581.781	close_PRES_3sg	264	1
Fail01	472	far	JBIL	303	508	472	close_PAST_3sg	JBIL	265	4591.726	4593.093	close_PAST_3sg	265	1
Fail01	473	(to the) right	JBIL	304	509	473	tie_PRES_3sg	JBIL	266	4632.732	4634.12	tie_PRES_3sg	266	1
Fail01	474	(to the) left	JBIL	305	510	474	tie_PAST_3sg	JBIL	267	4634.243	4635.343000000001	tie_PAST_3sg	267	1
Fail01	475	under	JBIL	306	511	475	carry_PRES_3sg	JBIL	268	4823.281	4824.237	carry_PRES_3sg	268	1
Fail01	476	with	JBIL	307	512	476	carry_PAST_3sg	JBIL	269	4836.538	4837.647999999999	carry_PAST_3sg	269	1
Fail01	477	not	JBIL	308	513	477	hit_PRES_3sg	JBIL	270	4848.52	4849.63	hit_PRES_3sg	270	1
Fail01	478	two days ago	JBIL	311	514	478	hit_PAST_3sg	JBIL	271	4861.086	4862.412	hit_PAST_3sg	271	1
Fail01	479	who	JBIL	317	516	479	cut_PRES_3sg	JBIL	272	4867.717	4868.704	cut_PRES_3sg	272	1
Fail01	480	I	JBIL	319	517;558;592;593;601	480	cut_PAST_3sg	JBIL	273	4881.377	4882.240000000001	cut_PAST_3sg	273	1
Fail01	481	you (sg.)	JBIL	320	518;559;586;594;595	481	wash_PRES_3sg	JBIL	276	4905.317	4906.417	wash_PRES_3sg	276	1
Fail01	482	we	JBIL	321	519;560	482	wash_PAST_3sg	JBIL	277	4926.097	4926.898999999999	wash_PAST_3sg	277	1
Fail01	483	you	JBIL	322	520;561	483	sew_PRES_3sg	JBIL	278	4934.0	4935.268	sew_PRES_3sg	278	1
Fail01	484	they	JBIL	323	521;562	484	sew_PAST_3sg	JBIL	279	4948.31	4949.245000000001	sew_PAST_3sg	279	1
Fail01	485	bark	JBIL	103	534	485	burn (intr.)_PRES_3sg	JBIL	280	4958.0	4959.254	burn (intr.)_PRES_3sg	280	0
Fail01	486	night	KLQ	10.21	536	486	burn (intr.)_PAST_3sg	JBIL	281	4968.652	4969.865	burn (intr.)_PAST_3sg	281	2
Fail01	487	fog	KLQ	3.9	537	487	freeze_PRES_3sg	JBIL	282	4996.076	4997.083	freeze_PRES_3sg	282	2
Fail01	488	ash	JBIL	132	538	488	freeze_PAST_3sg	JBIL	283	5025.697	5026.6320000000005	freeze_PAST_3sg	283	0
Fail01	489	scratch_PRES_3sg	JBIL	274	544	489	throw_PRES_3sg	JBIL	284	5031.682	5032.628	throw_PRES_3sg	284	0
Fail01	492	there	KLQ	10.2	549	492	hunt_PRES_3sg	JBIL	286	5057.252	5058.331	hunt_PRES_3sg	286	2
Fail01	493	today	KLQ	10.10	550	493	hunt_PAST_3sg	JBIL	287	5069.0	5070.262	hunt_PAST_3sg	287	2
Fail01	494	yesterday	KLQ	10.11	551	494	pour_PRES_3sg	JBIL	288	5084.348	5085.294	pour_PRES_3sg	288	2
Fail01	495	tomorrow	KLQ	10.13	552	495	pour_PAST_3sg	JBIL	289	5095.327	5096.293000000001	pour_PAST_3sg	289	3
Fail01	496	the day after tomorrow	KLQ	10.14	553	496	grind_PRES_3sg	JBIL	290	5139.085	5139.999	grind_PRES_3sg	290	2
Fail01	497	where	KLQ	12.4	554	497	grind_PAST_3sg	JBIL	291	5150.871	5151.683	grind_PAST_3sg	291	2
Fail01	498	when	KLQ	12.5	555	498	dig_PRES_3sg	JBIL	292	5163.472	5164.459	dig_PRES_3sg	292	2
Fail01	499	how	KLQ	12.3	556	499	dig_PAST_3sg	JBIL	293	5175.192	5176.271	dig_PAST_3sg	293	2
Fail01	500	what	KLQ	12.1	557	500	hide_PRES_3sg	JBIL	294	5185.415	5186.566	hide_PRES_3sg	294	2
Fail01	501	The boys are not in Shiraz.	EXT	5.8	570	501	hide_PAST_3sg	JBIL	295	5197.8	5198.654	hide_PAST_3sg	295	0
Fail01	502	The children are in the kitchen.	EXT	5.9	571	502	sweep_PRES_3sg	JBIL	296	5207.783	5208.749000000001	sweep_PRES_3sg	296	0
Fail01	503	Sorush is going  to the market with Hasan.	EXT	5.10	572	503	sweep_PAST_3sg	JBIL	297	5216.58	5217.628	sweep_PAST_3sg	297	0
Fail01	506	I have one car	EXT	5.13	575	506	that	JBIL	299	5240.71	5241.419	that	299	0
Fail01	507	This is mine	EXT	5.14	576;597	507	near	JBIL	301	5260.0	5260.851	near	301	0
Fail01	508	We didn't see Ali at the market.	EXT	5.15	577	508	far	JBIL	303	5279.0	5279.694	far	303	0
Fail01	509	i eat apples in the morning	EXT	5.16	578	509	(to the) right	JBIL	304	5299.188	5299.887	(to the) right	304	0
Fail01	510	I am eating the apple now.	EXT	5.17	579	510	(to the) left	JBIL	305	5311.0	5311.748	(to the) left	305	0
Fail01	511	Ali went to the village with him.	EXT	5.18	580	511	under	JBIL	306	5318.827	5319.68	under	306	0
Fail01	512	Maryam went to the village with her.	EXT	5.19	581	512	with	JBIL	307	5341.0	5341.838	with	307	0
Fail01	513	When I was cutting up vegetables, I cut my hand.	EXT	5.20	582	513	not	JBIL	308	5348.261	5348.999000000001	not	308	0
Fail01	514	As Reza was crossing the road, a car hit him.	EXT	5.21	583	514	two days ago	JBIL	311	5373.757	5374.999	two days ago	311	0
Fail01	516	He saw me			585	516	who	JBIL	317	5484.316	5485.0869999999995	who	317	0
Fail01	517	my wife			602	517	I	JBIL	319	5506.0	5506.782	I	319	0
Fail01	518	my son			603	518	you (sg.)	JBIL	320	5510.261	5511.093000000001	you (sg.)	320	0
Fail01	519	my daughter			604	519	we	JBIL	321	5514.497	5515.412	we	321	0
Fail01	520	bad !			605	520	you (pl.)	JBIL	322	5518.532	5519.426	you (pl.)	322	0
Fail01	521	rain (B)	JBIL	126	616	521	they	JBIL	323	5527.851	5528.8679999999995	they	323	0
Fail02	28	sister of husband	KLQ	2.17	29	28	wife of brother	KLQ	2.16	799.432	800.328	wife of brother	2.16	1
Fail02	29	brother of wife	KLQ	2.18	30	29	sister of husband	KLQ	2.17	809.12	809.655	sister of husband	2.17	1
Fail02	30	sister of wife	KLQ	2.19	31	30	brother of wife	KLQ	2.18	854.834	855.8119999999999	brother of wife	2.18	1
Fail02	31	son of sister	KLQ	2.20	32	31	sister of wife	KLQ	2.19	868.586	869.395	sister of wife	2.19	1
Fail02	32	daughter of sister	KLQ	2.21	33	32	son of sister	KLQ	2.20	901.582	902.499	son of sister	2.20	1
Fail02	33	son of brother	KLQ	2.22	34	33	daughter of sister	KLQ	2.21	902.712	903.422	daughter of sister	2.21	1
Fail02	34	daughter of brother	KLQ	2.23	35	34	son of brother	KLQ	2.22	925.326	926.048	son of brother	2.22	1
Fail02	35	step-father	KLQ	2.24	36	35	daughter of brother	KLQ	2.23	927.137	927.876	daughter of brother	2.23	1
Fail02	36	step-mother	KLQ	2.25	37	36	step-father	KLQ	2.24	953.598	954.4989999999999	step-father	2.24	1
Fail02	37	step-son	KLQ	2.26	38;606;607	37	step-mother	KLQ	2.25	977.716	978.566	step-mother	2.25	1
Fail02	38	step-daughter	KLQ	2.27	39;608;609	38	step-son	KLQ	2.26	1038.76	1039.68	step-son	2.26	1
Fail02	39	child of one’s daughter	KLQ	2.28	40	39	step-daughter	KLQ	2.27	1062.816	1063.499	step-daughter	2.27	1
Fail02	40	child of one’s son	KLQ	2.29	41;588	40	child of one’s daughter	KLQ	2.28	1147.442	1148.67	child of one’s daughter	2.28	1
Fail02	41	rain	KLQ	3.1	42	41	child of one’s son	KLQ	2.29	1201.264	1202.1309999999999	child of one’s son	2.29	1
Fail02	42	thunder	KLQ	3.2	43	42	rain	KLQ	3.1	1229.0	1229.56	rain	3.1	1
Fail02	43	snow	KLQ	3.4	44	43	thunder	KLQ	3.2	1252.126	1252.929	thunder	3.2	1
Fail02	44	ice	JBIL	123	45;144	44	snow	KLQ	3.4	1334.5	1335.101	snow	3.4	1
Fail02	45	hail	KLQ	3.6	46;47;145	45	ice	JBIL	123	1397.448	1397.999	ice	3.5	2
Fail02	48	God	KLQ	3.11	50	48	wind	KLQ	3.7	1428.71	1429.42	wind	3.7	1
Fail02	49	hill	KLQ	3.13	51;600	49	shade	KLQ	3.10	1470.183	1470.852	shade	3.10	1
Fail02	50	salt	KLQ	3.14	52	50	God	KLQ	3.11	1491.747	1492.3000000000002	God	3.11	1
Fail02	51	big	KLQ	4.1	53	51	hill	KLQ	3.13	1543.436	1543.999	hill	3.13	1
Fail02	52	small	KLQ	4.2	54	52	salt	KLQ	3.14	1566.943	1567.499	salt	3.14	1
Fail02	53	long	KLQ	4.3	55	53	big	KLQ	4.1	1595.371	1595.999	big	4.1	1
Fail02	54	short	KLQ	4.4	56	54	small	KLQ	4.2	1607.439	1608.295	small	4.2	1
Fail02	55	high	KLQ	4.5	57	55	long	KLQ	4.3	1619.7	1620.358	long	4.3	1
Fail02	56	low (wall)	KLQ	4.6	58	56	short	KLQ	4.4	1632.436	1632.849	short	4.4	1
Fail02	57	wide (road)	KLQ	4.7	59	57	high	KLQ	4.5	1638.696	1639.2549999999999	high	4.5	1
Fail02	58	narrow (road)	KLQ	4.8	60	58	low (wall)	KLQ	4.6	1825.174	1825.892	low (wall)	4.6	1
Fail02	59	fat (man)	KLQ	4.9	61	59	wide (road)	KLQ	4.7	1712.5	1713.0	wide (road)	4.7	1
Fail02	60	thin (man)	KLQ	4.10	62	60	narrow (road)	KLQ	4.8	1719.202	1719.667	narrow (road)	4.8	1
Fail02	61	thick (stick)	KLQ	4.11	63	61	fat (man)	KLQ	4.9	1854.18	1854.8010000000002	fat (man)	4.9	1
Fail02	62	thin (stick)	KLQ	4.12	64	62	thin (man)	KLQ	4.10	1874.099	1874.731	thin (man)	4.10	1
Fail02	63	weak	KLQ	4.14	65	63	thick (stick)	KLQ	4.11	1895.94	1896.44	thick (stick)	4.11	1
Fail02	64	heavy	KLQ	4.15	66	64	thin (stick)	KLQ	4.12	1927.116	1927.76	thin (stick)	4.12	1
Fail02	65	light	KLQ	4.16	67	65	weak	KLQ	4.14	1977.408	1977.896	weak	4.14	1
Fail02	66	soft	KLQ	4.17	68	66	heavy	KLQ	4.15	1993.912	1994.556	heavy	4.15	1
Fail02	67	hard (like a stone, opposite of soft	KLQ	4.18	69;154	67	light	KLQ	4.16	2173.178	2173.5319999999997	light	4.16	1
Fail02	68	good	KLQ	4.19	70	68	soft	KLQ	4.17	2186.082	2186.604	soft	4.17	1
Fail02	69	bad	KLQ	4.20	71	69	hard (like a stone, opposite of soft	KLQ	4.18	2200.881	2201.4249999999997	hard (like a stone, opposite of soft	4.18	1
Fail02	70	happy	KLQ	4.21	72	70	good	KLQ	4.19	2222.911	2223.321	good	4.19	1
Fail02	71	sad	KLQ	4.22	73	71	bad	KLQ	4.20	2234.5	2235.113	bad	4.20	1
Fail02	72	hungry	KLQ	4.23	74	72	happy	KLQ	4.21	2258.714	2259.573	happy	4.21	1
Fail02	73	thirsty	KLQ	4.24	75	73	sad	KLQ	4.22	2276.663	2277.499	sad	4.22	1
Fail02	74	sweet	KLQ	4.25	76	74	hungry	KLQ	4.23	2299.717	2300.304	hungry	4.23	1
Fail02	75	bitter	KLQ	4.26	77	75	thirsty	KLQ	4.24	2314.0	2314.619	thirsty	4.24	1
Fail02	76	wet	KLQ	4.27	78	76	sweet	KLQ	4.25	2396.417	2397.0	sweet	4.25	1
Fail02	77	dry (land)	KLQ	4.28	79	77	bitter	KLQ	4.26	2428.416	2428.8990000000003	bitter	4.26	1
Fail02	78	tired	KLQ	4.29	80	78	wet	KLQ	4.27	2436.5	2436.899	wet	4.27	1
Fail02	79	deep	KLQ	4.30	81;82;162	79	dry (land)	KLQ	4.28	2446.07	2446.4320000000002	dry (land)	4.28	2
